brand_id,Product Category,tpt_sep_2025,tpv_sep_2025,tpt_aug_2025,tpv_aug_2025,tpt_jul_2025,tpv_jul_2025,tpt_jun_2025,tpv_jun_2025,tpt_may_2025,tpv_may_2025,tpt_apr_2025,tpv_apr_2025,tpt_mar_2025,tpv_mar_2025,tpt_feb_2025,tpv_feb_2025,tpt_jan_2025,tpv_jan_2025,tpt_dec_2024,tpv_dec_2024,tpt_nov_2024,tpv_nov_2024,tpt_oct_2024,tpv_oct_2024
OCO-0209-1648648401852,DIRECT API,"7,346","328,009,264,629","7,885","320,638,728,482","8,700","341,495,538,276","8,175","261,706,296,146","9,076","394,285,925,250","8,799","276,852,355,605","7,774","237,196,698,693","8,847","352,767,418,096","9,857","274,692,959,023","9,766","368,934,151,202","9,067","290,511,306,604","9,186","290,563,797,017"
MCH-0593-6075165948151,DIRECT API,"7,265","1,516,474,598","6,000","1,354,206,025","6,488","1,635,702,297","5,083","1,505,796,223",663,"549,078,923",661,"563,468,803",569,"352,945,371",637,"457,028,517","1,132","874,707,479","1,043","554,373,051",646,"438,337,603",831,"613,153,113"
OCO-0211-1686815699634,DIRECT API,"6,817","7,733,674,112","5,648","7,786,728,181","6,382","8,296,524,686","6,060","8,107,963,399","6,289","8,357,934,435","5,865","7,595,632,068","6,905","9,507,596,364","5,125","7,006,213,948","6,012","7,951,653,166","6,608","9,305,798,340","6,227","8,787,741,762","6,981","9,498,363,005"
OCO-0211-1670315660106,DIRECT API,"6,517","410,423,215","7,198","564,401,169","5,781","481,895,739","4,423","396,533,451","9,924","584,348,678","25,653","1,134,153,856","20,834","1,004,697,559","12,185","608,476,848","12,427","700,945,263","9,265","607,622,841","10,964","680,423,322","7,833","486,086,122"
BRN-0258-1678786826157,DIRECT API,"6,479","4,249,762,015","6,906","4,136,273,440","7,150","4,922,153,055","6,454","4,246,578,400","6,656","5,048,763,307","5,358","4,595,626,940","7,268","5,794,143,387","6,328","5,920,318,202","6,093","5,715,759,356","5,642","4,489,310,979","5,019","3,929,411,240","4,581","3,151,891,963"
MCH-0075-1026085790114,DIRECT API,"6,367","5,282,878,911","9,717","7,623,528,325","10,054","7,828,922,917","9,093","6,892,265,462","9,768","7,282,373,628","10,496","7,596,514,781","12,872","8,621,896,930","14,732","9,313,217,120","16,057","10,396,008,536","15,579","10,022,796,617","15,719","9,037,599,465","18,973","9,783,133,198"
OCO-0000-0000000250241,DIRECT API,"6,228","12,131,818,903","5,983","11,093,647,508","6,263","10,814,330,348","5,976","11,473,748,642","6,577","11,451,364,931","6,769","14,233,096,805","5,587","14,084,517,264","5,498","13,701,639,117","5,858","14,665,632,909","5,631","11,709,229,985","5,008","8,291,625,709","4,168","7,063,683,584"
DW-11275,DIRECT API,"6,214","58,221,000","5,984","53,326,000","5,987","51,674,000","5,120","45,674,000","5,264","46,482,000","4,653","42,092,000","4,938","41,750,000","5,497","48,189,000","5,493","48,177,000","6,168","56,363,000","6,219","53,222,000","7,387","62,231,000"
DW-14731,DIRECT API,"6,196","33,661,000","6,510","32,961,000","6,812","37,449,000","6,544","35,081,000","6,828","36,652,000","6,136","33,628,000","7,732","36,533,000","6,441","29,178,000","6,846","34,995,000","7,224","35,023,000","6,336","34,225,000","6,793","36,957,000"
OCO-0203-1674629948330,DIRECT API,"5,852","6,441,246,452","6,010","6,178,086,664","6,136","6,059,467,827","5,805","5,925,245,159","5,721","5,826,248,494","5,089","5,125,821,771","5,631","5,778,350,552","4,567","4,776,575,161","4,687","4,511,344,211","4,554","4,396,488,705","3,839","3,795,617,752","3,951","4,005,035,678"
BRN-0242-1663331826607,DIRECT API,"5,591","481,747,412","5,571","494,950,286","9,377","786,900,921","11,046","815,014,042","13,843","853,893,002","14,857","997,616,500","21,623","4,450,820,355","20,628","6,561,695,390","22,335","5,843,260,747","13,595","3,997,836,664","8,517","3,998,336,557","4,097","3,581,457,611"
DW-50201,DIRECT API,"5,590","33,333,000","6,034","31,528,000","6,122","30,866,000","5,395","26,751,000","5,491","29,042,000","4,654","22,233,000","5,619","29,341,000","5,292","27,680,000","4,761","25,808,000","4,914","26,342,000","4,754","26,689,000","5,330","33,712,000"
OCO-0205-1670227836702,DIRECT API,"5,345","9,131,044,780","4,810","8,585,281,960","4,619","6,970,250,630","5,738","10,023,047,245","4,713","7,008,925,435","4,650","6,952,826,170","5,670","9,307,815,175","4,563","7,371,245,760","4,049","5,926,781,460","5,052","7,442,027,510","4,487","7,247,639,034","4,569","7,592,586,660"
OCO-0202-1717144670218,DIRECT API,"5,177","473,354,000","5,346","474,978,000","5,659","512,629,000","5,076","458,862,000","4,808","461,772,000","5,000","576,402,000","4,054","448,872,000","4,086","452,120,000","4,075","439,171,400","4,162","424,950,000","3,676","363,385,000","3,931","390,463,000"
BRN-0211-1662606546352,DIRECT API,"5,141","48,540,601,742","5,155","48,419,712,812","4,708","326,419,108,777","4,754","42,366,663,597","4,689","118,284,656,826","3,914","132,196,290,454","3,657","113,150,461,149","4,929","150,861,540,884","6,245","43,316,363,581","4,135","40,559,789,375","4,315","42,863,140,235","4,384","42,251,315,039"
OCO-0204-1649039405943,DIRECT API,"5,117","14,709,085,548","5,491","14,874,706,064","5,484","18,361,790,137","5,333","12,783,438,174","5,485","13,900,771,442","4,964","12,997,774,198","6,086","14,841,227,022","6,280","16,942,727,946","7,001","18,082,173,138","7,476","16,452,178,935","7,843","17,431,512,261","9,289","17,920,021,348"
BRN-0259-1669953841971,DIRECT API,"4,824","60,367,969,574","8,554","125,663,869,504","9,025","132,199,287,176","11,621","174,663,258,282","12,632","190,614,007,760","10,525","160,725,598,335","11,791","173,898,613,454","9,052","138,608,810,720","7,177","123,676,628,869","7,731","130,875,090,121","7,776","133,324,623,761","7,079","113,469,358,602"
MCH-0952-1089559156252,DIRECT API,"4,763","2,382,338,000","4,956","2,268,669,501","5,197","3,787,014,500","4,073","2,293,950,000","4,211","2,046,434,100","3,170","1,622,519,900","3,173","1,586,918,400","4,074","1,917,264,150","4,642","2,509,186,900","3,775","2,021,183,000","4,792","2,039,625,900","4,555","2,025,660,699"
BRN-0235-1659607881162,DIRECT API,"4,748","802,935,850","4,684","781,968,290","4,944","837,044,100","4,450","742,735,700","5,269","822,064,450","5,088","893,305,150","13,595","3,081,139,456","21,261","3,442,039,141","22,969","3,787,173,300","22,443","3,975,051,300","21,138","3,323,830,515","22,283","3,344,885,975"
